course_id,course,wbl,level,department,field,frontend_label,semesters,description
UC4522001,Diploma Kejuruteraan Elektrik,0,Diploma,Kejuruteraan,Kejuruteraan Elektrik,Elektrik & Elektronik,6,"Prepares high-quality graduates through a mix of engineering theory, practical labs, and soft skill development. [18]"
UR4522001,Diploma Kejuruteraan Elektrik,0,Diploma,Kejuruteraan,Kejuruteraan Elektrik,Elektrik & Elektronik,6,Offers hands-on TVET focused education aligned with the specific requirements of electrical and manufacturing industries. [19]
UJ4523001,Diploma Kejuruteraan Elektrik Dan Elektronik,0,Diploma,Kejuruteraan,Kejuruteraan Elektrik Dan Elektronik,Elektrik & Elektronik,5,"Equips troubleshooters with skills in PLC, Microcontrollers, and electrical installation through technical investigation."
UC4523001,Diploma Kejuruteraan Elektronik,0,Diploma,Kejuruteraan,Kejuruteraan Elektronik,Elektrik & Elektronik,6,"Provides in-depth specialized knowledge relevant to the high-tech electronics industry and industrial automation. [4, 20]"
UR4523003,Diploma Kejuruteraan Elektronik,0,Diploma,Kejuruteraan,Kejuruteraan Elektronik,Elektrik & Elektronik,6,Uses a laboratory-assist approach to provide experiential learning in modern electronics and networking facilities. [19]
UJ4524001,Diploma Kejuruteraan Kimia,0,Diploma,Kejuruteraan,Kejuruteraan Kimia,Pertanian & Bio-Industri,5,"Focuses on chemical processes and plant operation, specifically preparing graduates for oil, gas, and chemical sectors. [16]"
UH4520001,Diploma Kejuruteraan Kimia (Minyak Dan Gas),0,Diploma,Kejuruteraan,Kejuruteraan Kimia (Minyak Dan Gas),"Aero, Marin, Minyak & Gas",6,"Provides technical training in production plants and oil and gas processing with a focus on industrial safety. [17, 21]"
UR4523002,Diploma Kejuruteraan Komputer,0,Diploma,Kejuruteraan,Kejuruteraan Komputer,"Komputer, IT & Multimedia",6,"Emphasis on hardware and software engineering, including embedded systems and PLC programming for system integration."
UB4521002,Diploma Kejuruteraan Mekanikal,0,Diploma,Kejuruteraan,Kejuruteraan Mekanikal,Mekanikal & Automotif,5,"Focuses on machine design and troubleshooting to solve real-world problems in the process and heavy industries. [10, 15]"
UC4521001,Diploma Kejuruteraan Mekanikal,0,Diploma,Kejuruteraan,Kejuruteraan Mekanikal,Mekanikal & Automotif,6,Emphasizes manufacturing methods and machine usage to produce cost-effective products in modern workshops.
UJ4521001,Diploma Kejuruteraan Mekanikal,0,Diploma,Kejuruteraan,Kejuruteraan Mekanikal,Mekanikal & Automotif,5,Equips students with a strong theoretical foundation and practical project work in mechanical systems.
UR4523001,Diploma Kejuruteraan Mekatronik,0,Diploma,Kejuruteraan,Kejuruteraan Mekatronik,Mekanikal & Automotif,6,"Integrates electronic and mechanical fields to produce engineers capable of managing complex industrial systems. [22, 23]"
UC4540001,Diploma Kejuruteraan Pembuatan,0,Diploma,Kejuruteraan,Kejuruteraan Pembuatan,Mekanikal & Automotif,6,"Trains graduates to exploit current technologies for competitive and innovative product manufacturing. [4, 24]"
UR4540001,Diploma Kejuruteraan Pembuatan,0,Diploma,Kejuruteraan,Kejuruteraan Pembuatan,Mekanikal & Automotif,6,Utilizes Advanced Manufacturing and Metrology Labs to balance technical specialization with industrial management.
UP4524001,"Diploma Kejuruteraan Teknologi Pertanian (Kampus Bintulu, Sarawak)",0,Diploma,Kejuruteraan,Kejuruteraan Teknologi Pertanian,Pertanian & Bio-Industri,6,Focuses on agricultural machinery and technical systems to meet the specific needs of the agro-industrial sector.
UJ4862001,Diploma Keselamatan Dan Kesihatan Pekerjaan,0,Diploma,Kesihatan,Kesihatan,Pertanian & Bio-Industri,5,"Provides skills in industrial hygiene and risk management to meet Safety and Health Officer (SHO) registration requirements. [25, 21]"
UP4640001,"Diploma Kesihatan Haiwan Dan Peternakan (Kampus Bintulu, Sarawak)",0,Diploma,Pertanian Dan Bio-Industri,Kesihatan Haiwan Dan Peternakan,Pertanian & Bio-Industri,6,"Offers semi-professional training in animal production and veterinary care for public and private agricultural sectors. [26, 27]"
UA4345001,Diploma Keusahawanan,0,Diploma,Perniagaan Dan Pengurusan,Keusahawanan,Perniagaan & Perdagangan,6,Prepares students with management and leadership qualities to drive business and finance-related organizations.
UD4343002,Diploma Kewangan,0,Diploma,Perniagaan Dan Pengurusan,Kewangan,Perniagaan & Perdagangan,5,"Explains financial management theories and concepts in organizations, emphasizing social skills with Islamic values. [28, 29]"
UA4212001,Diploma Muzik #,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,7,"Integrates music theory, practice, and research to prepare students for careers as educators or professional artists."
UD4342001,Diploma Pemasaran,0,Diploma,Perniagaan Dan Pengurusan,Perniagaan,Perniagaan & Perdagangan,5,"Focuses on solving problems using marketing management methods and developing interpersonal skills for the professional world. [28, 29]"
UP4310001,"Diploma Pembangunan Manusia (Kampus Bintulu, Sarawak)",0,Diploma,Umum,Umum,Perniagaan & Perdagangan,5,A multidisciplinary study of family development and social services within an agro-industrial framework.
UA4143001,Diploma Pendidikan Awal Kanak-Kanak #,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,6,"Prepares early childhood educators with knowledge of child development, pedagogical techniques, and professional ethics."
UD4343001,Diploma Pengajian Bank,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,5,"Explains banking concepts and theories while emphasizing the management of knowledge in organizations with Islamic values. [29, 30]"
UD4343003,Diploma Pengajian Insurans,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,5,"Focuses on risk management and insurance theory to prepare students for the contemporary insurance and takaful industry. [29, 17]"
UA4220001,Diploma Pengajian Turath Islami #,0,Diploma,Pengajian Islam,Pengajian Islam,Seni Reka & Kreatif,6,Deepens understanding of classical Islamic texts (Turath) while integrating them into modern educational frameworks.
UZ4345001,Diploma Pengurusan Logistik,0,Diploma,Pengurusan,Pengurusan,Perniagaan & Perdagangan,5,"Analyzes supply chain and logistics dimensions in both national defense and commercial application contexts. [2, 31]"
UP4621002,"Diploma Pengurusan Perladangan Makanan (Kampus Bintulu, Sarawak)",0,Diploma,Pengurusan,Pengurusan,Perniagaan & Perdagangan,4,"Produces semi-skilled labor for food production, focusing on food estate management and crop efficiency. [32, 26]"
UP4345001,"Diploma Pengurusan Perniagaan (Kampus Bintulu, Sarawak)",0,Diploma,Perniagaan Dan Pengurusan,Perniagaan,Perniagaan & Perdagangan,2,Provides foundations in business management and administration relevant to the agro-industrial sector.
UD4345001,Diploma Pengurusan Sumber Manusia,0,Diploma,Pengurusan,Pengurusan,Perniagaan & Perdagangan,5,Masters theoretical foundations of HR management and social skills characterized by integrated Islamic values. [3]
UZ4340001,Diploma Pentadbiran Perniagaan,0,Diploma,Perniagaan Dan Pengurusan,Perniagaan,Perniagaan & Perdagangan,5,"Focuses on business process improvement and asset management within a defense and security niche. [2, 31]"
UD4344001,Diploma Perakaunan,0,Diploma,Perniagaan Dan Pengurusan,Perakaunan,Perniagaan & Perdagangan,5,"Prepares students to use accounting information for decision-making and tax/audit report preparation. [3, 29]"
UP4623001,"Diploma Perhutanan (Kampus Bintulu, Sarawak)",0,Diploma,Umum,Umum,Perniagaan & Perdagangan,4,"Trains graduates in sustainable forest management and resource technology through intensive practical coursework. [24, 26]"
UG4624001,Diploma Perikanan,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,4,"Focuses on fish breeding, aquatic ecology, and marine resource management with an innovative scientific approach."
UP4624001,"Diploma Perikanan (Kampus Bintulu, Sarawak)",0,Diploma,Umum,Umum,Perniagaan & Perdagangan,4,"Emphasizes fishery production, limnology, oceanography, and professional handling of aquatic products. [32, 33]"
UD4340001,Diploma Perniagaan Antarabangsa,0,Diploma,Perniagaan Dan Pengurusan,Perniagaan,Perniagaan & Perdagangan,4,"Focuses on theory and management of international business activities and global trade challenges. [28, 29]"
UP4621001,"Diploma Perniagaantani (Kampus Bintulu, Sarawak)",0,Diploma,Perniagaan Dan Pengurusan,Perniagaan,Perniagaan & Perdagangan,6,"Equips students to manage agricultural resources with a focus on marketing, finance, and entrepreneurship. [34, 35]"
UP4621003,"Diploma Pertanian (Kampus Bintulu, Sarawak)",0,Diploma,Pertanian Dan Bio-Industri,Pertanian,Pertanian & Bio-Industri,4,"Produces semi-skilled graduates for the national labor market focusing on crop science and agricultural biology. [32, 26]"
UD4725001,Diploma Radiografi,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,6,"Uses a 2u2i model to produce proficient radiographers through clinical activities in medical imaging and radiation protection. [36, 37]"
UA4481002,Diploma Reka Bentuk Dan Pembangunan Permainan #,0,Diploma,Seni Dan Reka Bentuk,Seni Reka,Seni Reka & Kreatif,6,Synthesizes creative art and computer science to focus on interactive game design and development.
UD4214001,Diploma Rekabentuk Perindustrian #,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,5,"Focuses on aesthetics and manufacturing processes for innovative designs in the product, furniture, and automotive sectors."
UA4440001,Diploma Sains,0,Diploma,Sains,Sains,Pertanian & Bio-Industri,6,"Provides a solid foundation in core sciences (biology, chemistry, physics) to develop analytical and laboratory skills."
UA4461001,Diploma Sains (Matematik),0,Diploma,Sains,Sains,Pertanian & Bio-Industri,6,Prepares students for professional roles in data analysis and education through a focus on mathematical theory.
UB4545001,Diploma Sains Gunaan,0,Diploma,Sains,Sains,Pertanian & Bio-Industri,5,"Produces semi-professionals who apply knowledge in food technology, industrial chemistry, and biotechnology. [8, 15]"
UJ4545001,Diploma Sains Industri,0,Diploma,Sains,Sains,Pertanian & Bio-Industri,4,"Focuses on industrial revolution knowledge including biotechnology and material technology with industrial training. [7, 21]"
UD4723001,Diploma Sains Kejururawatan,0,Diploma,Sains,Sains,Pertanian & Bio-Industri,6,"Train professional nurses to apply theory into clinical practice and provide health promotion to the community. [38, 39]"
UA4481001,Diploma Sains Komputer,0,Diploma,Teknologi Maklumat,Teknologi Maklumat,"Komputer, IT & Multimedia",6,Focuses on internet computing and computer system fundamentals through laboratory-intensive problem solving.
UC4481002,Diploma Sains Komputer,0,Diploma,Teknologi Maklumat,Teknologi Maklumat,"Komputer, IT & Multimedia",5,"Deals with innovative methodologies for developing software systems using object-oriented programming and databases. [40, 4]"
UD4481003,Diploma Sains Komputer,0,Diploma,Teknologi Maklumat,Teknologi Maklumat,"Komputer, IT & Multimedia",6,Identifies appropriate solutions for computing problems based on computer science theories and principles.
UJ4481001,Diploma Sains Komputer,0,Diploma,Teknologi Maklumat,Teknologi Maklumat,"Komputer, IT & Multimedia",5,Emphasizes data science and bioinformatics as elements of the Industrial Revolution to produce innovative graduates.
UP4481001,"Diploma Sains Komputer (Kampus Bintulu, Sarawak)",0,Diploma,Teknologi Maklumat,Teknologi Maklumat,"Komputer, IT & Multimedia",5,"Focuses on computer architecture, software development, and practical applications in the IT sector."
UA4813001,Diploma Sains Sukan Dan Kejurulatihan #,0,Diploma,Sains,Sains,Pertanian & Bio-Industri,6,Prepares students for roles in sports management and coaching through a focus on rehabilitative science.
UZ4221001,Diploma Tahfiz Dan Tafsir Al-Quran #,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,5,Combines Al-Quran memorization (Hifz) and exegesis (Tafsir) with a military discipline-focused university environment.
UA4212002,Diploma Tari #,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,6,"Introduces scientific aspects of dance, including anatomy and movement notation, as cultural and social art forms."
UA4212003,Diploma Teater #,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,6,"We offer a programme in Diploma of Theatre that emphasises the intergration of study in theory and philosophy, practice, research, management and production. We believe that, with this focus you are given opportunity to develop your knowledge and refine your skills with hope, to inspire you in deciding your career pathway as educators, professional artists, researchers, manager and entrepeneurs in the world of performing arts. [1]"
UB4213001,Diploma Teknologi Animasi,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,5,"Produces a semi-professional workforce for the animation industry, focusing on 2D/3D modelling and rendering. [8, 15]"
UB4524001,Diploma Teknologi Kejuruteraan Kimia,0,Diploma,Kejuruteraan,Kejuruteraan Kimia,Pertanian & Bio-Industri,5,"Applies knowledge to solve problems in production plants and waste management for the chemical industry. [8, 15]"
UR4524001,Diploma Teknologi Kejuruteraan Kimia Baru,0,Diploma,Kejuruteraan,Kejuruteraan Kimia,Pertanian & Bio-Industri,5,"Focuses on Technical and Vocational Education (TVET) with hands-on labs aligned with industrial chemical processes. [19, 17]"
UR4521003,Diploma Teknologi Kejuruteraan Mekanikal,0,Diploma,Kejuruteraan,Kejuruteraan Mekanikal,Mekanikal & Automotif,6,"Emphasizes machine usage and practical technology application within the technical engineering framework. [19, 17]"
UJ4521002,Diploma Teknologi Kejuruteraan Pembuatan,0,Diploma,Kejuruteraan,Kejuruteraan Pembuatan,Mekanikal & Automotif,5,Emphasizes service and community-based education through work-based learning in the final year.
UR4543001,Diploma Teknologi Kejuruteraan Polimer Baru,0,Diploma,Kejuruteraan,Kejuruteraan,Mekanikal & Automotif,5,"Specializes in polymer material processing and manufacturing to meet the needs of the industrial sector. [9, 17]"
UD4482001,Diploma Teknologi Maklumat,0,Diploma,Teknologi Maklumat,Teknologi Maklumat,"Komputer, IT & Multimedia",6,"Trains skilled multimedia employees in graphic design, 3D modelling, and web authoring for the ICT industry."
UB4481001,Diploma Teknologi Maklumat,0,Diploma,Teknologi Maklumat,Teknologi Maklumat,"Komputer, IT & Multimedia",5,"Focuses on producing a workforce for cyber security, database management, and cloud computing roles. [8, 15]"
UA4545001,Diploma Teknologi Makmal,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,6,"Prepares students for efficient laboratory operations in healthcare, pharmaceuticals, and industrial research."
UD4725002,Diploma Teknologi Makmal Perubatan,0,Diploma,Kesihatan,Perubatan,Pertanian & Bio-Industri,6,Focuses on diagnostic testing and professional clinical laboratory skills in the healthcare industry.
UD4540001,Diploma Teknologi Pembuatan,0,Diploma,Umum,Umum,Perniagaan & Perdagangan,5,Stresses industrial-oriented education in processing activities and machine usage for innovative products.
UU0345001,Program Asasi Pengurusan,0,Diploma,Pengurusan,Pengurusan,Perniagaan & Perdagangan,3,Emphasizes leadership and entrepreneurial skills to prepare students for business and management-related degrees.
UQ0440005,Tamhidi Sains Fizikal Dan Teknologi,0,Diploma,Sains,Sains,Pertanian & Bio-Industri,2,"Integrates Naqli and Aqli knowledge to produce students skilled in STEM with strong Islamic character. [41, 42]"
